kohl_product_id,amazon_product_ID,week_nmb,TCIN,Extraction_Date,kohl_product_name,kohl_Regular_price,kohl_Shipping,kohl_disc_perc,kohl_markdown_price,kohl_final_price,kohl_Product_Description,kohl_availability,kohl_additional_info,kohl_price_promo,amazon_product_name,amazon_Regular_price,amazon_Shipping,amazon_disc_perc,amazon_markdown_price,amazon_final_price,amazon_Product_Description,amazon_availability,amazon_additional_info,amazon_price_promo,Target_product_ID,Target_product_name,Target_Regular_price,Target_Shipping,Target_disc_perc,Target_markdown_price,Target_final_price,Target_Product_Description,Target_availability,Target_additional_info,Target_price_promo,kohl_availability_flag,amazon_availability_flag,Target_availability_flag,kohl_pdt_desc_length,Amz_pdt_desc_length,Target_pdt_desc_length,Price_diff_amazon_final_pr,Price_diff_target_final_pr,Price_diff_amazon_reg_pr,Price_diff_target_reg_pr,Price_rat_amazon_final_pr,Price_rat_target_final_pr,Price_rat_amazon_reg_pr,Price_rat_target_reg_pr,Availability,firstDate,lastDate,Recency_week,Recency_month,TCIN_var,max_tcin_price,min_tcin_price,gross_sales,net_Sales,Amz_rating1,Amz_rating2,Amz_rating3,Amz_rating4,Amz_rating5,Amz_Review_count,Amz_Avg_rating,Amz_Avg_helpful_votes,Amz_cal_avg_score,amz_rating_4_5,amz_rating_4_5_cnt,amz_rating_1_2,amz_rating_1_2_cnt,rating1_cnt,rating5_cnt,Avg_sentiment_score,Total_sentiment_score,Amz_Avg_Positive_sent_score,Amz_Total_Positive_sent_score,Amz_Avg_negative_sent_score,Amz_Total_negative_sent_score,reviews_1_M,reviews_2_M,reviews_3_M,reviews_6_M,Avg_wt_score,Tot_wt_score,pos_avg_wt_score,Pos_tot_wt_score,Neg_avg_wt_score,Neg_tot_wt_score,Amz_No_of_images,Amz_Not_User_Gen_images,Amz_User_Generated_images,kohls_Number_of_images
1253603,B008LTJ3S2,31,14496907,01-07-2013,T-Tech by Tumi Analog Luggage Scale,29.99,0,0,0,29.99,You'll never over pack with this T-Tech by Tumi analog luggage scale.,Yes,n/a,n/a,T-Tech by Tumi Luggage Analog Luggage Scale,23.43,4.98,0,23.43,23.43,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.57 (6%),14496907,T-TECH by TUMI Analog Luggage Scale - Grey,25,0,0,0,25,n/a,Yes,n/a,n/a,1,1,1,69,3,3,6.56,4.99,6.56,4.99,1.279982928,1.1996,1.279982928,1.1996,1,22-04-2013,02-09-2013,39,9,1,29.99,29.99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
1253604,B008LTJ3QO,31,14496830,01-07-2013,T-Tech by Tumi Digital Luggage Scale,34.99,0,0,0,34.99,You'll never over pack with this T-Tech by Tumi digital luggage scale.,Yes,n/a,n/a,T-Tech by Tumi Luggage Digital Luggage Scale,25.22,0,0,25.22,25.22,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.78 (16%),14496830,T-TECH by TUMI Digital Luggage Scale - Black,30,0,0,0,30,n/a,Yes,n/a,n/a,1,1,1,70,3,3,9.77,4.99,9.77,4.99,1.38739096,1.166333333,1.38739096,1.166333333,1,22-04-2013,02-09-2013,39,9,1,34.99,34.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA
1253607,B008GUHR6G,31,14496841,01-07-2013,T-Tech by Tumi Knit Eye Shade,24.99,0,0,0,24.99,Sleep in the sky with this T-Tech by Tumi eye shade.,Yes,n/a,n/a,T-Tech by Tumi Luggage Eye Shade,20,4.98,0,0,20,n/a,Yes,& FREE Shipping and Free Returns.,n/a,14496841,T-TECH by TUMI Eye Shade/Knit - Black,24.99,0,0,0,24.99,n/a,Yes,n/a,n/a,1,1,1,52,3,3,4.99,0,4.99,0,1.2495,1,1.2495,1,1,22-04-2013,02-09-2013,39,9,1,24.99,24.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
1253608,B008LTJ45Y,31,14496918,01-07-2013,T-Tech by Tumi Memory Foam Neck Pillow,39.99,0,0,0,39.99,This T-Tech by Tumi neck pillow helps you do just that.,Yes,n/a,n/a,T-Tech by Tumi Luggage Neck Pillow,30.58,0,0,30.58,30.58,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $4.42 (13%),14496918,T-TECH by TUMI Memory Foam Neck Pillow - Brown,35,0,0,0,35,n/a,Yes,n/a,n/a,1,1,1,55,3,3,9.41,4.99,9.41,4.99,1.307717462,1.142571429,1.307717462,1.142571429,1,22-04-2013,02-09-2013,39,9,2,39.99,39.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,NA
1253611,B008LTJ4OA,31,14496909,01-07-2013,T-Tech by Tumi Fiber Neck Pillow,32.99,0,0,0,32.99,This T-Tech by Tumi neck pillow helps you do just that.,Yes,n/a,n/a,T-Tech by Tumi Luggage Neck Pillow,28,0,0,0,28,n/a,Yes,& FREE Shipping and Free Returns.,n/a,14496909,T-TECH By TUMI Fiber Neck Pillow - Brown,28,0,0,0,28,n/a,Yes,n/a,n/a,1,1,1,55,3,3,4.99,4.99,4.99,4.99,1.178214286,1.178214286,1.178214286,1.178214286,1,22-04-2013,02-09-2013,39,9,3,32.99,32.99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,1
1253613,B008LTJ4OK,31,14496896,01-07-2013,T-Tech by Tumi Packable Backpack,59.99,0,0,0,59.99,This T-Tech by Tumi backpack has you covered.,Yes,n/a,n/a,T-Tech by Tumi Packable Backpack,52.86,0,0,52.86,52.86,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $2.14 (4%),14496896,T-TECH by TUMI Packable Backpack - Grey,55,0,0,0,55,n/a,Yes,n/a,n/a,1,1,1,45,3,3,7.13,4.99,7.13,4.99,1.134884601,1.090727273,1.134884601,1.090727273,1,22-04-2013,02-09-2013,39,9,2,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,0,1
1253615,B008LTJ4Z4,31,14496899,01-07-2013,T-Tech by Tumi Packable Duffel Bag,44.99,0,0,0,44.99,Start your journey with this T-Tech by Tumi duffel bag.,Yes,n/a,n/a,T-Tech by Tumi Packable Duffle,39.75,0,0,39.75,39.75,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $0.25 (1%),14496899,T-TECH by TUMI Packable Duffel - Brown,40,0,0,0,40,n/a,Yes,n/a,n/a,1,1,1,55,3,3,5.24,4.99,5.24,4.99,1.131823899,1.12475,1.131823899,1.12475,1,22-04-2013,02-09-2013,39,9,2,44.99,44.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,2
1253619,B008LTJ4Y0,31,14496884,01-07-2013,T-Tech by Tumi Packable Gym Bag,54.99,0,0,0,54.99,Start your journey with this T-Tech by Tumi gym bag.,Yes,n/a,n/a,T-Tech by Tumi Gym Bag,48.46,0,0,48.46,48.46,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $1.54 (3%),14496884,T-TECH by TUMI Packable Gym Bag - Grey,50,0,0,0,50,n/a,Yes,n/a,n/a,1,1,1,52,3,3,6.53,4.99,6.53,4.99,1.13475031,1.0998,1.13475031,1.0998,1,22-04-2013,02-09-2013,39,9,2,54.99,54.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,2
1286463,B0009WH4OE,31,14112231,01-07-2013,Solo Classic 15.6-in. Expandable Laptop Messenger Bag,49.99,0,0.050010002,47.49,47.49,"You'll feel like a VIP with this Solo messenger bag in tow. Pack your important papers, folders and laptop in style with this sharp bag. In black.",Yes,n/a,n/a,"SOLO Nylon 15.6"" Computer Messenger Bag",29.26,0,0,0,29.26,n/a,Yes,& FREE Shipping.,n/a,14112231,Solo Expandable Laptop Messenger - Black,47.49,0,0,0,47.49,n/a,Yes,n/a,n/a,1,1,1,146,3,3,18.23,0,20.73,2.5,1.62303486,1,1.708475735,1.052642662,1,22-04-2013,02-09-2013,39,9,1,47.49,47.49,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,0,1
1286465,B0009WKMT8,31,14112227,01-07-2013,Solo Classic 17-in. Laptop Messenger Bag,59.99,0,0.050008335,56.99,56.99,You'll feel like a VIP with this Solo messenger bag in tow. In black.,Yes,n/a,n/a,"SOLO Classic Collection Laptop Messenger Bag, Holds Notebook Computer up to 17 Inches, Black, PT920-4",32.43,0,0,32.43,32.43,"Nylon messenger bag with removable padded computer pocket to hold 17"" laptops. Organizer and accessory pockets under front flap. Full-length zippered pocket under flap and on back of bag. Large adjustable speed buckle secures front flap. Uniquely styled shoulder strap. Black.",Yes,& FREE Shipping.,You Save: $17.56 (35%),14112227,Solo Laptop Messenger Bag - Black,32.49,0,0,0,32.49,n/a,Yes,n/a,n/a,1,1,1,69,276,3,24.56,24.5,27.56,27.5,1.757323466,1.754078178,1.849830404,1.846414281,1,22-04-2013,02-09-2013,39,9,1,56.99,56.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,1
1286468,B004GE67M6,31,14112232,01-07-2013,Solo Vector 17.3-in. Laptop Messenger Bag,59.99,0,0.050008335,56.99,56.99,You'll feel like a VIP with this Solo messenger bag in tow. In black.,No,n/a,n/a,SOLO Vector Collection Laptop Messenger Bag (VTR525-4/28),34.99,0,0,34.99,34.99,"Energy and edge in a look that complements your all around individual style. A growing segment of savvy young working professionals are craving it and you got it with Vector. The stay flat padded compartment holds laptops up to 17.3 inches or sits flat against the wall when not in use for added interior storage space. Plus, the large interior can hold books, files, and just about any other items you may need. A zippered organizer under the front flap holds keys, pens, business cards and other laptop accessories. Solo's ICtrl cord management keeps cords and/or USB cable wrapped and organized. A large zippered pocket on the front flap provides quick access for things you need in transit. Velcro and speed buckle closure keeps your belongings safe and secure. Plus, a headphone pocket on the front of the case stores your headphones when not in use. A back compartment with Velcro closure provides a location for documents and magazines. Mesh side pockets provide fast access to umbrella and ot",Yes,& FREE Shipping.,You Save: $15.00 (30%),14112232,Solo Laptop Messenger Bag - Black,35.59,0,0,0,35.59,n/a,Yes,n/a,n/a,0,1,1,69,1000,3,22,21.4,25,24.4,1.628751072,1.601292498,1.714489854,1.685585839,0,22-04-2013,05-08-2013,39,9,1,56.99,56.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,NA
1299175,B005FKVGIU,31,13726105,01-07-2013,Rockland Black Wheeled Backpack,79.99,0,0.500062508,39.99,39.99,Roll down the road with this Rockland wheeled backpack. In black.,Yes,n/a,n/a,Rockland Luggage 17 Inch Rolling Backpack,23.39,4.98,0,23.39,23.39,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $56.61 (71%),13726105,"Rockland 17"" Rolling Backpack - Black",25,0,0,0,25,"The Rockland 17 Rolling Backpack in black is a stylish way to keep your essentials organized and transported in style. This soft-sided backpack has a heavy-duty 600-denier polyester construction, a metal telescoping handle and double skate wheels for smooth rolling. It has a roomy zippered main compartment with a large opening, 2 zippered pockets on the front with a built-in organizer in one, 2 mesh side pockets to keep smaller items close and secure, and a solid plastic stand on the bottom to keep it stable and upright. There is even a fabric handle at the top of the bag when you need to carry it. 17Hx10Wx13D.",Yes,n/a,n/a,1,1,1,65,3,618,16.6,14.99,56.6,54.99,1.709705002,1.5996,3.419837537,3.1996,1,22-04-2013,02-09-2013,39,9,1,39.99,39.99,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,0,NA
1299176,B005FKVEN2,31,13726102,01-07-2013,Rockland Polka-Dot Wheeled Backpack,79.99,0,0.500062508,39.99,39.99,Roll down the road with this Rockland wheeled backpack.,Yes,n/a,n/a,Rockland Luggage 17 Inch Rolling Backpack,30.3,0,0,30.3,30.3,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $49.70 (62%),13726102,"Rockland 17"" Rolling Backpack - Black Dot",26.99,0,0,0,26.99,"The Rockland 17 Rolling Backpack in Black Dot is a stylish way to keep your essentials organized and transported in style. This soft-sided backpack has a heavy-duty 600-denier polyester construction, a metal telescoping handle and double skate wheels for smooth rolling. It has a roomy zippered main compartment with a large opening, 2 zippered pockets on the front with a built-in organizer in one, 2 mesh side pockets to keep smaller items close and secure, and a solid plastic stand on the bottom to keep it stable and upright. There is even a fabric handle at the top of the bag when you need to carry it. 17Hx10Wx13D.",Yes,n/a,n/a,1,1,1,55,3,622,9.69,13,49.69,53,1.31980198,1.481659874,2.639933993,2.963690256,1,22-04-2013,02-09-2013,39,9,1,39.99,39.99,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,0,NA
1299178,B005FKVS7E,31,13726116,01-07-2013,Rockland Peace Wheeled Backpack,79.99,0,0.500062508,39.99,39.99,Roll down the road with this Rockland wheeled backpack. In black/multi.,Yes,n/a,n/a,Rockland Luggage 17 Inch Rolling Backpack,27.25,0,0,27.25,27.25,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $52.75 (66%),13726116,"Rockland 17"" Rolling Backpack - Peace",36.99,0,0,0,36.99,"The Rockland 17 Rolling Backpack in Peace is a stylish way to keep your essentials organized and transported in style. This soft-sided backpack has a heavy-duty 600-denier polyester construction, a metal telescoping handle and double skate wheels for smooth rolling. It has a roomy zippered main compartment with a large opening, 2 zippered pockets on the front with a built-in organizer in one, 2 mesh side pockets to keep smaller items close and secure, and a solid plastic stand on the bottom to keep it stable and upright. There is even a fabric handle at the top of the bag when you need to carry it. 17Hx10Wx13D.",Yes,n/a,n/a,1,1,1,71,3,618,12.74,3,52.74,43,1.467522936,1.081103001,2.935412844,2.162476345,1,22-04-2013,02-09-2013,39,9,1,39.99,39.99,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,16,0,NA
1299182,NA,31,13726103,01-07-2013,Rockland Paisley Wheeled Backpack,119.99,0,0.350029169,77.99,77.99,Roll down the road with this Rockland wheeled backpack. In pink/multi.,Yes,n/a,n/a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13726103,"Rockland 17"" Rolling Backpack - Bandana",29.99,0,0,0,29.99,"The Rockland 17 Rolling Backpack in Bandana is a stylish way to keep your things organized when you travel. This soft-sided backpack has a heavy-duty 600-denier polyester construction, a telescoping handle and double skate wheels for smooth rolling. It has a roomy zippered main compartment, 2 mesh side pockets to keep smaller items close and secure, and a solid plastic stand on the bottom to keep it stable and upright. 17Hx10Wx12D.",Yes,n/a,n/a,1,0,1,70,2,435,NA,48,NA,90,NA,2.600533511,NA,4.001000333,1,22-04-2013,02-09-2013,39,9,1,77.99,77.99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
1305855,B00503FUWA,31,14337779,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Set,39.99,0,0,39.99,39.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),14337779,"Rockland 19"" Rolling Carry On With Tote - Red",40,0,0,0,40,"Make a statement when you travel! The Rockland Red 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,45,3,501,20,19.99,40,39.99,1.500125031,1.49975,2.000250063,1.99975,1,07-01-2013,02-09-2013,54,12,2,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,6
1305857,B005ES6S22,31,13726144,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Set,39.99,0,0,39.99,39.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),13726144,"Rockland 19"" Rolling Carry On with Tote - Pink Dot",40,0,0,0,40,The Rockland rolling carry-on luggage with tote is total stress-reducer for travel. The soft shell of the rolling luggage is made of polyester for enhanced durability and the interior is also fully lined in polyester. Rubberized corners minimize on-the-go damage. Multiple pockets and expandable space keep your perfectly organized stuff in place. Adjustable telescopic handles and skate wheels make rolling easy. This 2-piece luggage set has self-repairing zippers. The pink exterior with white polka dots will make your luggage easier to find on the luggage carousel.,Yes,n/a,n/a,1,1,1,45,3,569,20,19.99,40,39.99,1.500125031,1.49975,2.000250063,1.99975,1,22-04-2013,02-09-2013,39,9,2,59.99,59.99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,4
1305860,B005ES6S04,31,14337776,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. In black/white.,Yes,n/a,n/a,Rockland 2 Piece Set,39.99,0,0,39.99,39.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),14337776,"Rockland 19"" Rolling Carry On With Tote - Kensington",40,0,0,0,40,"Make a statement when you travel! The Rockland Kensington 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,61,3,508,20,19.99,40,39.99,1.500125031,1.49975,2.000250063,1.99975,1,07-01-2013,02-09-2013,54,12,1,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,1
1305863,B005ES6RZU,31,13726147,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Set,39.99,0,0,39.99,39.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),13726147,"Rockland 19"" Rolling Carry On with Tote - New Black Dot",40,0,0,0,40,"Travel in style with this Rockland luggage. Black and white polka dots accent this set, which includes a rolling suitcase and matching bag. Rubberized corners and a self-repairing zipper help avoid damage, so you can travel confident in your luggage's durability.",Yes,n/a,n/a,1,1,1,45,3,263,20,19.99,40,39.99,1.500125031,1.49975,2.000250063,1.99975,1,22-04-2013,02-09-2013,39,9,2,59.99,59.99,2,2,18,8,27,50,125,228,4.122807018,1.622807018,0,175,0.76754386,26,0.114035088,0.078947368,0.548245614,2.162280702,493,2.543859649,580,-0.381578947,-87,16,35,51,131,0,0,0,0,0,0,32,32,0,4
1305864,B005ES6S0Y,31,13726140,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. In black/multi.,Yes,n/a,n/a,Rockland 2 Piece Set,39.99,0,0,39.99,39.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),13726140,"Rockland 19"" Rolling Carry On with Tote - Peace",40,0,0,0,40,This 2-pc. luggage set from Rockland is an easy and safe way to carry your items while you travel. Self-repairing zippers make it easy to open and close these pieces. Simply pack the expandable bags and get ready to go.,Yes,n/a,n/a,1,1,1,61,3,219,20,19.99,40,39.99,1.500125031,1.49975,2.000250063,1.99975,1,22-04-2013,02-09-2013,39,9,1,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,1
1305865,B005ES6S2C,31,14337828,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places. In pink.,Yes,n/a,n/a,Rockland 2 Piece Set,39.99,0,0,39.99,39.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),14337828,"Rockland 19"" Rolling Carry On with Tote - Pucci",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Pucci 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,54,3,503,20,20,40,40,1.500125031,1.500125031,2.000250063,2.000250063,1,07-01-2013,02-09-2013,54,12,2,59.99,59.99,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,2
1309394,B005ES6S1S,31,13726134,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Set,39.99,0,0,39.99,39.99,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $40.00 (50%),13726134,"Rockland 19"" Rolling Carry On with Tote - Lime Zebra",40,0,0,0,40,"You'll never lose your luggage again when you use this easy-to-spot zebra-patterned luggage set from Rockland. The suitcase features a pull-out handle, so it can be rolled easily, and the carry-on bag features multiple pockets for your important items.",Yes,n/a,n/a,1,1,1,45,3,252,20,19.99,40,39.99,1.500125031,1.49975,2.000250063,1.99975,1,22-04-2013,02-09-2013,39,9,2,59.99,59.99,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,2
1309395,B006LQ5NRC,31,14337774,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Set,35.09,0,0,35.09,35.09,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $44.90 (56%),14337774,"Rockland 19"" Rolling Carry On With Tote - Giraffe",40,0,0,0,40,"Make a statement when you travel! The Rockland Giraffe 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,45,3,505,24.9,19.99,44.9,39.99,1.709603876,1.49975,2.279566828,1.99975,1,07-01-2013,02-09-2013,54,12,2,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,2
1309398,B0067QWGJ4,31,14337772,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Set,35.09,0,0,35.09,35.09,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $44.90 (56%),14337772,"Rockland 19"" Rolling Carry On With Tote - Purple Pearl",40,0,0,0,40,"Make a statement when you travel! The Rockland Purple Pearl 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,45,3,510,24.9,19.99,44.9,39.99,1.709603876,1.49975,2.279566828,1.99975,1,07-01-2013,02-09-2013,54,12,1,59.99,59.99,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,1
1309403,B007VQVX16,31,14337777,01-07-2013,"Rockland Luggage, 2-pc. Luggage Set",79.99,0,0.250031254,59.99,59.99,This Rockland set will have you going places.,Yes,n/a,n/a,Rockland 2 Piece Set,35.09,0,0,35.09,35.09,n/a,Yes,& FREE Shipping and Free Returns.,You Save: $44.90 (56%),14337777,"Rockland 19"" Rolling Carry On With Tote - Pink Leopard",39.99,0,0,0,39.99,"Make a statement when you travel! The Rockland Pink Leopard 19 Rolling Carry-On with Tote will stand out and hold up. The set features an expandable upright and matching tote made from heavy-duty EVA-molded high-count fabric. The upright has a retractable handle, EZ-Roll in-line skate wheels, back zippered pockets, inside pockets and a lock and keys. The tote includes a detachable and adjustable non-slip shoulder strip and a spacious main compartment. Both pieces are fully lined and have durable hardware.",Yes,n/a,n/a,1,1,1,45,3,510,24.9,20,44.9,40,1.709603876,1.500125031,2.279566828,2.000250063,1,07-01-2013,02-09-2013,54,12,2,59.99,59.99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,32,0,2
