Unique_Pdt_Identifier_Mainpdt,Unique_Pdt_Identifier_Variant,Review_Creation_Date,week_nmb,,
B003EZXPAK,B003EZXPAK,19-01-2013,8,B003EZXPAKB003EZXPAK8,B003EZXPAKB003EZXPAK8
B003EZXPAK,B003EZXPAK,20-12-2012,3,B003EZXPAKB003EZXPAK3,B003EZXPAKB003EZXPAK3
B003EZXPAK,B003EZXPAK,19-12-2012,3,B003EZXPAKB003EZXPAK3,B003EZXPAKB003EZXPAK3
B003EZXPAK,B003EZXPAK,07-11-2012,-3,B003EZXPAKB003EZXPAK-3,B003EZXPAKB003EZXPAK-3
B003EZXPAK,B003EZXPAK,13-03-2012,-37,B003EZXPAKB003EZXPAK-37,B003EZXPAKB003EZXPAK-37
B003EZXPAK,B003EZXPAK,08-03-2012,-38,B003EZXPAKB003EZXPAK-38,B003EZXPAKB003EZXPAK-38
B003EZXPAK,B003EZXPAK,08-01-2012,-46,B003EZXPAKB003EZXPAK-46,#N/A
B003EZXPAK,B003EZXPAK,30-10-2011,-56,B003EZXPAKB003EZXPAK-56,#N/A
B003EZXPAK,B003EZXPAK,15-10-2011,-58,B003EZXPAKB003EZXPAK-58,#N/A
B003EZXPAK,B003EZXPAK,23-09-2011,-61,B003EZXPAKB003EZXPAK-61,#N/A
B003EZXPAK,B003EZXPAK,26-08-2011,-65,B003EZXPAKB003EZXPAK-65,#N/A
B003EZXPAK,B003EZXPAK,09-12-2010,-103,B003EZXPAKB003EZXPAK-103,B003EZXPAKB003EZXPAK-103
B003F0154W,B003F0154W,28-10-2013,48,B003F0154WB003F0154W48,B003F0154WB003F0154W48
B003F0154W,B003F0154W,07-10-2013,45,B003F0154WB003F0154W45,B003F0154WB003F0154W45
B003F0154W,B003F0154W,09-09-2013,41,B003F0154WB003F0154W41,B003F0154WB003F0154W41
B003F0154W,B003F0154W,05-09-2013,40,B003F0154WB003F0154W40,B003F0154WB003F0154W40
B003F0154W,B003F0154W,30-08-2013,40,B003F0154WB003F0154W40,B003F0154WB003F0154W40
B003F0154W,B003F0154W,25-03-2013,17,B003F0154WB003F0154W17,B003F0154WB003F0154W17
B003F0154W,B003F0154W,23-12-2012,4,B003F0154WB003F0154W4,#N/A
B003F0154W,B003F0154W,04-12-2012,1,B003F0154WB003F0154W1,B003F0154WB003F0154W1
B003F0154W,B003F0154W,01-11-2012,-4,B003F0154WB003F0154W-4,B003F0154WB003F0154W-4
B003F0154W,B003F0154W,17-10-2012,-6,B003F0154WB003F0154W-6,B003F0154WB003F0154W-6
B003F0154W,B003F0154W,27-07-2011,-70,B003F0154WB003F0154W-70,B003F0154WB003F0154W-70
B003F1HCVG,B003F1HCVG,29-11-2013,53,B003F1HCVGB003F1HCVG53,#N/A
B003F1HCVG,B003F1HCVG,22-11-2013,52,B003F1HCVGB003F1HCVG52,B003F1HCVGB003F1HCVG52
B003F1HCVG,B003F1HCVG,10-11-2013,50,B003F1HCVGB003F1HCVG50,#N/A
B003F1HCVG,B003F1HCVG,01-11-2013,49,B003F1HCVGB003F1HCVG49,B003F1HCVGB003F1HCVG49
B003F1HCVG,B003F1HCVG,29-10-2013,48,B003F1HCVGB003F1HCVG48,B003F1HCVGB003F1HCVG48
B003F1HCVG,B003F1HCVG,24-10-2013,47,B003F1HCVGB003F1HCVG47,B003F1HCVGB003F1HCVG47
B003F1HCVG,B003F1HCVG,16-10-2013,46,B003F1HCVGB003F1HCVG46,B003F1HCVGB003F1HCVG46
B003F1HCVG,B003F1HCVG,04-10-2013,45,B003F1HCVGB003F1HCVG45,#N/A
B003F1HCVG,B003F1HCVG,02-10-2013,44,B003F1HCVGB003F1HCVG44,B003F1HCVGB003F1HCVG44
B003F1HCVG,B003F1HCVG,29-09-2013,44,B003F1HCVGB003F1HCVG44,B003F1HCVGB003F1HCVG44
B003F1HCVG,B003F1HCVG,27-09-2013,44,B003F1HCVGB003F1HCVG44,B003F1HCVGB003F1HCVG44
B003F1HCVG,B003F1HCVG,26-09-2013,43,B003F1HCVGB003F1HCVG43,B003F1HCVGB003F1HCVG43
B003F1HCVG,B003F1HCVG,25-09-2013,43,B003F1HCVGB003F1HCVG43,B003F1HCVGB003F1HCVG43
B003F1HCVG,B003F1HCVG,24-09-2013,43,B003F1HCVGB003F1HCVG43,B003F1HCVGB003F1HCVG43
B003F1HCVG,B003F1HCVG,24-09-2013,43,B003F1HCVGB003F1HCVG43,B003F1HCVGB003F1HCVG43
B003F1HCVG,B003F1HCVG,23-09-2013,43,B003F1HCVGB003F1HCVG43,B003F1HCVGB003F1HCVG43
B003F1HCVG,B003F1HCVG,18-09-2013,42,B003F1HCVGB003F1HCVG42,B003F1HCVGB003F1HCVG42
B003F1HCVG,B003F1HCVG,17-09-2013,42,B003F1HCVGB003F1HCVG42,B003F1HCVGB003F1HCVG42
B003F1HCVG,B003F1HCVG,17-09-2013,42,B003F1HCVGB003F1HCVG42,B003F1HCVGB003F1HCVG42
B003F1HCVG,B003F1HCVG,16-09-2013,42,B003F1HCVGB003F1HCVG42,B003F1HCVGB003F1HCVG42
B003F1HCVG,B003F1HCVG,16-09-2013,42,B003F1HCVGB003F1HCVG42,B003F1HCVGB003F1HCVG42
B003F1HCVG,B003F1HCVG,15-09-2013,42,B003F1HCVGB003F1HCVG42,B003F1HCVGB003F1HCVG42
B003F1HCVG,B003F1HCVG,11-09-2013,41,B003F1HCVGB003F1HCVG41,B003F1HCVGB003F1HCVG41
B003F1HCVG,B003F1HCVG,08-09-2013,41,B003F1HCVGB003F1HCVG41,B003F1HCVGB003F1HCVG41
B003F1HCVG,B003F1HCVG,07-09-2013,41,B003F1HCVGB003F1HCVG41,B003F1HCVGB003F1HCVG41
B003F1HCVG,B003F1HCVG,04-09-2013,40,B003F1HCVGB003F1HCVG40,B003F1HCVGB003F1HCVG40
B003F1HCVG,B003F1HCVG,02-09-2013,40,B003F1HCVGB003F1HCVG40,B003F1HCVGB003F1HCVG40
B003F1HCVG,B003F1HCVG,02-09-2013,40,B003F1HCVGB003F1HCVG40,B003F1HCVGB003F1HCVG40
B003F1HCVG,B003F1HCVG,01-09-2013,40,B003F1HCVGB003F1HCVG40,B003F1HCVGB003F1HCVG40
B003F1HCVG,B003F1HCVG,31-08-2013,40,B003F1HCVGB003F1HCVG40,B003F1HCVGB003F1HCVG40
B003F1HCVG,B003F1HCVG,30-08-2013,40,B003F1HCVGB003F1HCVG40,B003F1HCVGB003F1HCVG40
B003F1HCVG,B003F1HCVG,27-08-2013,39,B003F1HCVGB003F1HCVG39,B003F1HCVGB003F1HCVG39
B003F1HCVG,B003F1HCVG,26-08-2013,39,B003F1HCVGB003F1HCVG39,B003F1HCVGB003F1HCVG39
B003F1HCVG,B003F1HCVG,19-08-2013,38,B003F1HCVGB003F1HCVG38,B003F1HCVGB003F1HCVG38
B003F1HCVG,B003F1HCVG,11-08-2013,37,B003F1HCVGB003F1HCVG37,#N/A
B003F1HCVG,B003F1HCVG,29-07-2013,35,B003F1HCVGB003F1HCVG35,B003F1HCVGB003F1HCVG35
B003F1HCVG,B003F1HCVG,21-07-2013,34,B003F1HCVGB003F1HCVG34,#N/A
B003F1HCVG,B003F1HCVG,18-07-2013,33,B003F1HCVGB003F1HCVG33,B003F1HCVGB003F1HCVG33
B003F1HCVG,B003F1HCVG,10-07-2013,32,B003F1HCVGB003F1HCVG32,B003F1HCVGB003F1HCVG32
B003F1HCVG,B003F1HCVG,07-07-2013,32,B003F1HCVGB003F1HCVG32,B003F1HCVGB003F1HCVG32
B003F1HCVG,B003F1HCVG,25-06-2013,30,B003F1HCVGB003F1HCVG30,B003F1HCVGB003F1HCVG30
B003F1HCVG,B003F1HCVG,30-05-2013,26,B003F1HCVGB003F1HCVG26,B003F1HCVGB003F1HCVG26
B003F1HCVG,B003F1HCVG,12-05-2013,24,B003F1HCVGB003F1HCVG24,#N/A
B003F1HCVG,B003F1HCVG,02-04-2013,18,B003F1HCVGB003F1HCVG18,B003F1HCVGB003F1HCVG18
B003F1HCVG,B003F1HCVG,21-03-2013,16,B003F1HCVGB003F1HCVG16,B003F1HCVGB003F1HCVG16
B003F1HCVG,B003F1HCVG,18-03-2013,16,B003F1HCVGB003F1HCVG16,B003F1HCVGB003F1HCVG16
B003F1HCVG,B003F1HCVG,22-02-2013,13,B003F1HCVGB003F1HCVG13,#N/A
B003F1HCVG,B003F1HCVG,16-02-2013,12,B003F1HCVGB003F1HCVG12,B003F1HCVGB003F1HCVG12
B003F1HCVG,B003F1HCVG,23-01-2013,8,B003F1HCVGB003F1HCVG8,B003F1HCVGB003F1HCVG8
B003F1HCVG,B003F1HCVG,21-01-2013,8,B003F1HCVGB003F1HCVG8,B003F1HCVGB003F1HCVG8
B003F1HCVG,B003F1HCVG,15-01-2013,7,B003F1HCVGB003F1HCVG7,B003F1HCVGB003F1HCVG7
B003F1HCVG,B003F1HCVG,01-01-2013,5,B003F1HCVGB003F1HCVG5,B003F1HCVGB003F1HCVG5
B003F1HCVG,B003F1HCVG,25-12-2012,4,B003F1HCVGB003F1HCVG4,B003F1HCVGB003F1HCVG4
B003F1HCVG,B003F1HCVG,12-12-2012,2,B003F1HCVGB003F1HCVG2,B003F1HCVGB003F1HCVG2
B003F1HCVG,B003F1HCVG,10-12-2012,2,B003F1HCVGB003F1HCVG2,B003F1HCVGB003F1HCVG2
B003F1HCVG,B003F1HCVG,02-12-2012,1,B003F1HCVGB003F1HCVG1,#N/A
B003F1HCVG,B003F1HCVG,01-10-2012,-8,B003F1HCVGB003F1HCVG-8,#N/A
B003F1HCVG,B003F1HCVG,01-10-2012,-8,B003F1HCVGB003F1HCVG-8,#N/A
B003F1HCVG,B003F1HCVG,11-09-2012,-11,B003F1HCVGB003F1HCVG-11,B003F1HCVGB003F1HCVG-11
B003F1HCVG,B003F1HCVG,06-09-2012,-12,B003F1HCVGB003F1HCVG-12,B003F1HCVGB003F1HCVG-12
B003F1HCVG,B003F1HCVG,30-08-2012,-13,B003F1HCVGB003F1HCVG-13,B003F1HCVGB003F1HCVG-13
B003F1HCVG,B003F1HCVG,23-07-2012,-18,B003F1HCVGB003F1HCVG-18,#N/A
B003F1HCVG,B003F1HCVG,17-07-2012,-19,B003F1HCVGB003F1HCVG-19,B003F1HCVGB003F1HCVG-19
B003F1HCVG,B003F1HCVG,22-02-2012,-40,B003F1HCVGB003F1HCVG-40,B003F1HCVGB003F1HCVG-40
B003F1HCVG,B003F1HCVG,13-01-2012,-45,B003F1HCVGB003F1HCVG-45,#N/A
B003F1HCVG,B003F1HCVG,21-12-2011,-49,B003F1HCVGB003F1HCVG-49,B003F1HCVGB003F1HCVG-49
B003F1HCVG,B003F1HCVG,26-09-2011,-61,B003F1HCVGB003F1HCVG-61,#N/A
B003F1HCVG,B003F1HCVG,17-09-2011,-62,B003F1HCVGB003F1HCVG-62,B003F1HCVGB003F1HCVG-62
B003F1HCVG,B003F1HCVG,14-08-2011,-67,B003F1HCVGB003F1HCVG-67,#N/A
B003F1HCVG,B003F1HCVG,16-07-2011,-71,B003F1HCVGB003F1HCVG-71,#N/A
B003F1HCVG,B003F1HCVG,31-08-2010,-117,B003F1HCVGB003F1HCVG-117,B003F1HCVGB003F1HCVG-117
B003F1HCVG,B003F1HCVG,22-08-2010,-118,B003F1HCVGB003F1HCVG-118,#N/A
B003F1HCXY,B003F1HCXY,25-11-2013,52,B003F1HCXYB003F1HCXY52,B003F1HCXYB003F1HCXY52
B003F1HCXY,B003F1HCXY,13-11-2013,50,B003F1HCXYB003F1HCXY50,B003F1HCXYB003F1HCXY50
B003F1HCXY,B003F1HCXY,06-11-2013,49,B003F1HCXYB003F1HCXY49,B003F1HCXYB003F1HCXY49
B003F1HCXY,B003F1HCXY,14-10-2013,46,B003F1HCXYB003F1HCXY46,B003F1HCXYB003F1HCXY46
B003F1HCXY,B003F1HCXY,20-09-2013,43,B003F1HCXYB003F1HCXY43,#N/A
B003F1HCXY,B003F1HCXY,13-09-2013,42,B003F1HCXYB003F1HCXY42,B003F1HCXYB003F1HCXY42
B003F1HCXY,B003F1HCXY,09-09-2013,41,B003F1HCXYB003F1HCXY41,B003F1HCXYB003F1HCXY41
B003F1HCXY,B003F1HCXY,03-09-2013,40,B003F1HCXYB003F1HCXY40,B003F1HCXYB003F1HCXY40
B003F1HCXY,B003F1HCXY,26-08-2013,39,B003F1HCXYB003F1HCXY39,B003F1HCXYB003F1HCXY39
B003F1HCXY,B003F1HCXY,10-08-2013,37,B003F1HCXYB003F1HCXY37,#N/A
B003F1HCXY,B003F1HCXY,26-04-2013,22,B003F1HCXYB003F1HCXY22,#N/A
B003F1HCXY,B003F1HCXY,23-02-2013,13,B003F1HCXYB003F1HCXY13,#N/A
B003F1HCXY,B003F1HCXY,02-02-2013,10,B003F1HCXYB003F1HCXY10,#N/A
B003F1HCXY,B003F1HCXY,09-01-2013,6,B003F1HCXYB003F1HCXY6,B003F1HCXYB003F1HCXY6
B003F1HCXY,B003F1HCXY,31-12-2012,5,B003F1HCXYB003F1HCXY5,B003F1HCXYB003F1HCXY5
B003F1HCXY,B003F1HCXY,07-12-2012,2,B003F1HCXYB003F1HCXY2,#N/A
B003F1HCXY,B003F1HCXY,07-11-2010,-107,B003F1HCXYB003F1HCXY-107,#N/A
B003GERBRM,B003GERBRM,14-08-2013,37,B003GERBRMB003GERBRM37,B003GERBRMB003GERBRM37
B003GERBRM,B003GERBRM,12-01-2013,7,B003GERBRMB003GERBRM7,#N/A
B003GERBRM,B003GERBRM,07-06-2013,28,B003GERBRMB003GERBRM28,#N/A
B003GERBRM,B003GERBRM,16-09-2013,42,B003GERBRMB003GERBRM42,B003GERBRMB003GERBRM42
B003GERBRM,B003GERBRM,02-10-2013,44,B003GERBRMB003GERBRM44,B003GERBRMB003GERBRM44
B003GERBRM,B003GERBRM,08-10-2013,45,B003GERBRMB003GERBRM45,B003GERBRMB003GERBRM45
B003GERBRM,B003GERBRM,06-11-2013,49,B003GERBRMB003GERBRM49,B003GERBRMB003GERBRM49
B003GERBRM,B003GERBRM,28-10-2011,-56,B003GERBRMB003GERBRM-56,#N/A
B003GERBRM,B003GERBRM,27-11-2012,0,B003GERBRMB003GERBRM0,B003GERBRMB003GERBRM0
B003GERBRM,B003GERBRM,02-08-2011,-69,B003GERBRMB003GERBRM-69,B003GERBRMB003GERBRM-69
B003I6O3S8,B003I6O3S8,27-01-2012,-43,B003I6O3S8B003I6O3S8-43,#N/A
B003I6O3S8,B003I6O3S8,27-07-2012,-17,B003I6O3S8B003I6O3S8-17,#N/A
B003I6O3S8,B003I6O3S8,31-05-2012,-26,B003I6O3S8B003I6O3S8-26,B003I6O3S8B003I6O3S8-26
B003I6O3S8,B003I6O3S8,31-12-2012,5,B003I6O3S8B003I6O3S85,B003I6O3S8B003I6O3S85
B003I6O3S8,B003I6O3S8,02-01-2012,-47,B003I6O3S8B003I6O3S8-47,#N/A
B003I6O3S8,B003I6O3S8,15-03-2012,-37,B003I6O3S8B003I6O3S8-37,B003I6O3S8B003I6O3S8-37
B003I6O3S8,B003I6O3S8,10-01-2013,6,B003I6O3S8B003I6O3S86,B003I6O3S8B003I6O3S86
B003I6O3S8,B003I6O3S8,02-03-2012,-38,B003I6O3S8B003I6O3S8-38,#N/A
B003I6O3S8,B003I6O3S8,19-06-2012,-23,B003I6O3S8B003I6O3S8-23,B003I6O3S8B003I6O3S8-23
B003I6OECS,B003I6OECS,22-11-2013,52,B003I6OECSB003I6OECS52,#N/A
B003I6OECS,B003I6OECS,22-11-2013,52,B003I6OECSB003I6OECS52,#N/A
B003I6OECS,B003I6OECS,22-11-2013,52,B003I6OECSB003I6OECS52,#N/A
B003I6OECS,B003I6OECS,19-11-2013,51,B003I6OECSB003I6OECS51,B003I6OECSB003I6OECS51
B003I6OECS,B003I6OECS,18-11-2013,51,B003I6OECSB003I6OECS51,B003I6OECSB003I6OECS51
B003I6OECS,B003I6OECS,13-11-2013,50,B003I6OECSB003I6OECS50,B003I6OECSB003I6OECS50
B003I6OECS,B003I6OECS,11-11-2013,50,B003I6OECSB003I6OECS50,B003I6OECSB003I6OECS50
B003I6OECS,B003I6OECS,11-11-2013,50,B003I6OECSB003I6OECS50,B003I6OECSB003I6OECS50
B003I6OECS,B003I6OECS,07-11-2013,49,B003I6OECSB003I6OECS49,B003I6OECSB003I6OECS49
B003I6OECS,B003I6OECS,30-10-2013,48,B003I6OECSB003I6OECS48,B003I6OECSB003I6OECS48
B003I6OECS,B003I6OECS,30-10-2013,48,B003I6OECSB003I6OECS48,B003I6OECSB003I6OECS48
B003I6OECS,B003I6OECS,28-10-2013,48,B003I6OECSB003I6OECS48,B003I6OECSB003I6OECS48
B003I6OECS,B003I6OECS,21-10-2013,47,B003I6OECSB003I6OECS47,B003I6OECSB003I6OECS47
B003I6OECS,B003I6OECS,19-10-2013,47,B003I6OECSB003I6OECS47,B003I6OECSB003I6OECS47
B003I6OECS,B003I6OECS,16-10-2013,46,B003I6OECSB003I6OECS46,B003I6OECSB003I6OECS46
B003I6OECS,B003I6OECS,15-10-2013,46,B003I6OECSB003I6OECS46,B003I6OECSB003I6OECS46
B003I6OECS,B003I6OECS,11-10-2013,46,B003I6OECSB003I6OECS46,B003I6OECSB003I6OECS46
B003I6OECS,B003I6OECS,08-10-2013,45,B003I6OECSB003I6OECS45,B003I6OECSB003I6OECS45
B003I6OECS,B003I6OECS,07-10-2013,45,B003I6OECSB003I6OECS45,B003I6OECSB003I6OECS45
B003I6OECS,B003I6OECS,07-10-2013,45,B003I6OECSB003I6OECS45,B003I6OECSB003I6OECS45
B003I6OECS,B003I6OECS,03-10-2013,44,B003I6OECSB003I6OECS44,B003I6OECSB003I6OECS44
B003I6OECS,B003I6OECS,02-10-2013,44,B003I6OECSB003I6OECS44,B003I6OECSB003I6OECS44
B003I6OECS,B003I6OECS,02-10-2013,44,B003I6OECSB003I6OECS44,B003I6OECSB003I6OECS44
B003I6OECS,B003I6OECS,26-09-2013,43,B003I6OECSB003I6OECS43,B003I6OECSB003I6OECS43
B003I6OECS,B003I6OECS,21-09-2013,43,B003I6OECSB003I6OECS43,B003I6OECSB003I6OECS43
B003I6OECS,B003I6OECS,18-09-2013,42,B003I6OECSB003I6OECS42,B003I6OECSB003I6OECS42
B003I6OECS,B003I6OECS,18-09-2013,42,B003I6OECSB003I6OECS42,B003I6OECSB003I6OECS42
B003I6OECS,B003I6OECS,17-09-2013,42,B003I6OECSB003I6OECS42,B003I6OECSB003I6OECS42
B003I6OECS,B003I6OECS,10-09-2013,41,B003I6OECSB003I6OECS41,B003I6OECSB003I6OECS41
B003I6OECS,B003I6OECS,31-08-2013,40,B003I6OECSB003I6OECS40,#N/A
B003I6OECS,B003I6OECS,31-08-2013,40,B003I6OECSB003I6OECS40,#N/A
B003I6OECS,B003I6OECS,30-08-2013,40,B003I6OECSB003I6OECS40,#N/A
B003I6OECS,B003I6OECS,26-08-2013,39,B003I6OECSB003I6OECS39,B003I6OECSB003I6OECS39
B003I6OECS,B003I6OECS,24-08-2013,39,B003I6OECSB003I6OECS39,B003I6OECSB003I6OECS39
B003I6OECS,B003I6OECS,24-08-2013,39,B003I6OECSB003I6OECS39,B003I6OECSB003I6OECS39
B003I6OECS,B003I6OECS,23-08-2013,39,B003I6OECSB003I6OECS39,B003I6OECSB003I6OECS39
B003I6OECS,B003I6OECS,18-08-2013,38,B003I6OECSB003I6OECS38,B003I6OECSB003I6OECS38
B003I6OECS,B003I6OECS,17-08-2013,38,B003I6OECSB003I6OECS38,B003I6OECSB003I6OECS38
B003I6OECS,B003I6OECS,16-08-2013,38,B003I6OECSB003I6OECS38,B003I6OECSB003I6OECS38
B003I6OECS,B003I6OECS,03-08-2013,36,B003I6OECSB003I6OECS36,#N/A
B003I6OECS,B003I6OECS,02-08-2013,36,B003I6OECSB003I6OECS36,#N/A
B003I6OECS,B003I6OECS,01-08-2013,35,B003I6OECSB003I6OECS35,B003I6OECSB003I6OECS35
B003I6OECS,B003I6OECS,23-07-2013,34,B003I6OECSB003I6OECS34,B003I6OECSB003I6OECS34
B003I6OECS,B003I6OECS,23-07-2013,34,B003I6OECSB003I6OECS34,B003I6OECSB003I6OECS34
B003I6OECS,B003I6OECS,14-07-2013,33,B003I6OECSB003I6OECS33,#N/A
B003I6OECS,B003I6OECS,13-07-2013,33,B003I6OECSB003I6OECS33,#N/A
B003I6OECS,B003I6OECS,08-07-2013,32,B003I6OECSB003I6OECS32,B003I6OECSB003I6OECS32
B003I6OECS,B003I6OECS,06-07-2013,32,B003I6OECSB003I6OECS32,B003I6OECSB003I6OECS32
B003I6OECS,B003I6OECS,27-06-2013,30,B003I6OECSB003I6OECS30,B003I6OECSB003I6OECS30
B003I6OECS,B003I6OECS,26-06-2013,30,B003I6OECSB003I6OECS30,B003I6OECSB003I6OECS30
B003I6OECS,B003I6OECS,22-06-2013,30,B003I6OECSB003I6OECS30,B003I6OECSB003I6OECS30
B003I6OECS,B003I6OECS,22-06-2013,30,B003I6OECSB003I6OECS30,B003I6OECSB003I6OECS30
B003I6OECS,B003I6OECS,17-06-2013,29,B003I6OECSB003I6OECS29,B003I6OECSB003I6OECS29
B003I6OECS,B003I6OECS,16-06-2013,29,B003I6OECSB003I6OECS29,B003I6OECSB003I6OECS29
B003I6OECS,B003I6OECS,03-06-2013,27,B003I6OECSB003I6OECS27,B003I6OECSB003I6OECS27
B003I6OECS,B003I6OECS,01-06-2013,27,B003I6OECSB003I6OECS27,B003I6OECSB003I6OECS27
B003I6OECS,B003I6OECS,30-05-2013,26,B003I6OECSB003I6OECS26,B003I6OECSB003I6OECS26
B003I6OECS,B003I6OECS,24-05-2013,26,B003I6OECSB003I6OECS26,B003I6OECSB003I6OECS26
B003I6OECS,B003I6OECS,22-05-2013,25,B003I6OECSB003I6OECS25,B003I6OECSB003I6OECS25
B003I6OECS,B003I6OECS,21-05-2013,25,B003I6OECSB003I6OECS25,B003I6OECSB003I6OECS25
B003I6OECS,B003I6OECS,15-05-2013,24,B003I6OECSB003I6OECS24,B003I6OECSB003I6OECS24
B003I6OECS,B003I6OECS,13-05-2013,24,B003I6OECSB003I6OECS24,B003I6OECSB003I6OECS24
B003I6OECS,B003I6OECS,11-05-2013,24,B003I6OECSB003I6OECS24,B003I6OECSB003I6OECS24
B003I6OECS,B003I6OECS,11-05-2013,24,B003I6OECSB003I6OECS24,B003I6OECSB003I6OECS24
B003I6OECS,B003I6OECS,11-05-2013,24,B003I6OECSB003I6OECS24,B003I6OECSB003I6OECS24
B003I6OECS,B003I6OECS,09-05-2013,23,B003I6OECSB003I6OECS23,B003I6OECSB003I6OECS23
B003I6OECS,B003I6OECS,06-05-2013,23,B003I6OECSB003I6OECS23,B003I6OECSB003I6OECS23
B003I6OECS,B003I6OECS,06-05-2013,23,B003I6OECSB003I6OECS23,B003I6OECSB003I6OECS23
B003I6OECS,B003I6OECS,05-05-2013,23,B003I6OECSB003I6OECS23,B003I6OECSB003I6OECS23
B003I6OECS,B003I6OECS,04-05-2013,23,B003I6OECSB003I6OECS23,B003I6OECSB003I6OECS23
B003I6OECS,B003I6OECS,02-05-2013,22,B003I6OECSB003I6OECS22,B003I6OECSB003I6OECS22
B003I6OECS,B003I6OECS,25-04-2013,21,B003I6OECSB003I6OECS21,B003I6OECSB003I6OECS21
B003I6OECS,B003I6OECS,25-04-2013,21,B003I6OECSB003I6OECS21,B003I6OECSB003I6OECS21
B003I6OECS,B003I6OECS,19-04-2013,21,B003I6OECSB003I6OECS21,B003I6OECSB003I6OECS21
B003I6OECS,B003I6OECS,17-04-2013,20,B003I6OECSB003I6OECS20,B003I6OECSB003I6OECS20
B003I6OECS,B003I6OECS,16-04-2013,20,B003I6OECSB003I6OECS20,B003I6OECSB003I6OECS20
B003I6OECS,B003I6OECS,12-04-2013,20,B003I6OECSB003I6OECS20,B003I6OECSB003I6OECS20
B003I6OECS,B003I6OECS,11-04-2013,19,B003I6OECSB003I6OECS19,B003I6OECSB003I6OECS19
B003I6OECS,B003I6OECS,08-04-2013,19,B003I6OECSB003I6OECS19,B003I6OECSB003I6OECS19
B003I6OECS,B003I6OECS,07-04-2013,19,B003I6OECSB003I6OECS19,B003I6OECSB003I6OECS19
B003I6OECS,B003I6OECS,05-04-2013,19,B003I6OECSB003I6OECS19,B003I6OECSB003I6OECS19
B003I6OECS,B003I6OECS,05-04-2013,19,B003I6OECSB003I6OECS19,B003I6OECSB003I6OECS19
B003I6OECS,B003I6OECS,03-04-2013,18,B003I6OECSB003I6OECS18,B003I6OECSB003I6OECS18
B003I6OECS,B003I6OECS,03-04-2013,18,B003I6OECSB003I6OECS18,B003I6OECSB003I6OECS18
B003I6OECS,B003I6OECS,02-04-2013,18,B003I6OECSB003I6OECS18,B003I6OECSB003I6OECS18
B003I6OECS,B003I6OECS,02-04-2013,18,B003I6OECSB003I6OECS18,B003I6OECSB003I6OECS18
B003I6OECS,B003I6OECS,30-03-2013,18,B003I6OECSB003I6OECS18,B003I6OECSB003I6OECS18
B003I6OECS,B003I6OECS,26-03-2013,17,B003I6OECSB003I6OECS17,B003I6OECSB003I6OECS17
B003I6OECS,B003I6OECS,21-03-2013,16,B003I6OECSB003I6OECS16,B003I6OECSB003I6OECS16
B003I6OECS,B003I6OECS,20-03-2013,16,B003I6OECSB003I6OECS16,B003I6OECSB003I6OECS16
B003I6OECS,B003I6OECS,19-03-2013,16,B003I6OECSB003I6OECS16,B003I6OECSB003I6OECS16
B003I6OECS,B003I6OECS,19-03-2013,16,B003I6OECSB003I6OECS16,B003I6OECSB003I6OECS16
B003I6OECS,B003I6OECS,19-03-2013,16,B003I6OECSB003I6OECS16,B003I6OECSB003I6OECS16
B003I6OECS,B003I6OECS,18-03-2013,16,B003I6OECSB003I6OECS16,B003I6OECSB003I6OECS16
B003I6OECS,B003I6OECS,17-03-2013,16,B003I6OECSB003I6OECS16,B003I6OECSB003I6OECS16
B003I6OECS,B003I6OECS,15-03-2013,16,B003I6OECSB003I6OECS16,B003I6OECSB003I6OECS16
B003I6OECS,B003I6OECS,15-03-2013,16,B003I6OECSB003I6OECS16,B003I6OECSB003I6OECS16
B003I6OECS,B003I6OECS,14-03-2013,15,B003I6OECSB003I6OECS15,B003I6OECSB003I6OECS15
B003I6OECS,B003I6OECS,12-03-2013,15,B003I6OECSB003I6OECS15,B003I6OECSB003I6OECS15
B003I6OECS,B003I6OECS,11-03-2013,15,B003I6OECSB003I6OECS15,B003I6OECSB003I6OECS15
B003I6OECS,B003I6OECS,05-03-2013,14,B003I6OECSB003I6OECS14,B003I6OECSB003I6OECS14
B003I6OECS,B003I6OECS,28-02-2013,13,B003I6OECSB003I6OECS13,B003I6OECSB003I6OECS13
B003I6OECS,B003I6OECS,27-02-2013,13,B003I6OECSB003I6OECS13,B003I6OECSB003I6OECS13
B003I6OECS,B003I6OECS,24-02-2013,13,B003I6OECSB003I6OECS13,B003I6OECSB003I6OECS13
B003I6OECS,B003I6OECS,24-02-2013,13,B003I6OECSB003I6OECS13,B003I6OECSB003I6OECS13
B003I6OECS,B003I6OECS,21-02-2013,12,B003I6OECSB003I6OECS12,B003I6OECSB003I6OECS12
B003I6OECS,B003I6OECS,21-02-2013,12,B003I6OECSB003I6OECS12,B003I6OECSB003I6OECS12
B003I6OECS,B003I6OECS,21-02-2013,12,B003I6OECSB003I6OECS12,B003I6OECSB003I6OECS12
B003I6OECS,B003I6OECS,20-02-2013,12,B003I6OECSB003I6OECS12,B003I6OECSB003I6OECS12
B003I6OECS,B003I6OECS,13-02-2013,11,B003I6OECSB003I6OECS11,B003I6OECSB003I6OECS11
B003I6OECS,B003I6OECS,13-02-2013,11,B003I6OECSB003I6OECS11,B003I6OECSB003I6OECS11
